ID,N_VICTIMAS,FECHA,SEMESTRE,ANIO,MM,DD,HORA,HH,PARTE_DIA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,CALLE,CRUCE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,SEXO,EDAD
2021-0049,1,2021-06-03,1,2021,6,3,20:30:00,20,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,8,AUTO_AUTO,AUTO,AUTO,MASCULINO,74.0
2021-0050,1,2021-06-10,1,2021,6,10,13:30:00,13,4,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,,13,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,56.0
2021-0051,1,2021-06-15,1,2021,6,15,19:20:00,19,4,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,EREZCANO AV.,4,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,73.0
2021-0052,1,2021-06-20,1,2021,6,20,05:40:00,5,1,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.",,8,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,FEMENINO,19.0
2021-0053,1,2021-06-20,1,2021,6,20,12:00:00,12,3,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,,15,PEATON_BICICLETA,PEATON,BICICLETA,MASCULINO,58.0
2021-0054,1,2021-06-22,1,2021,6,22,14:44:00,14,4,TABARE Y EREZCANO,CALLE,TABARE,EREZCANO,4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,41.0
2021-0055,1,2021-06-29,1,2021,6,29,12:20:00,12,4,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,PUEYRREDON AV.,3,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,47.0
2021-0056,1,2021-07-09,2,2021,7,9,23:25:00,23,5,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,"MORENO, PERITO AV.",4,BICICLETA_AUTO,BICICLETA,AUTO,MASCULINO,60.0
2021-0057,1,2021-07-10,2,2021,7,10,23:30:00,23,5,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,,2,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,MASCULINO,46.0
2021-0058,1,2021-07-21,2,2021,7,21,00:40:00,0,0,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.",VEDIA,12,PEATON_AUTO,PEATON,AUTO,MASCULINO,24.0
2021-0059,1,2021-07-22,2,2021,7,22,01:20:00,1,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",,3,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,FEMENINO,44.0
2021-0060,1,2021-07-22,2,2021,7,22,12:30:00,12,4,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,5,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,80.0
2021-0061,1,2021-07-24,2,2021,7,24,09:15:00,9,2,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.","ALCORTA, AMANCIO AV.",4,PEATON_CARGAS,PEATON,CARGAS,FEMENINO,55.0
2021-0062,1,2021-07-27,2,2021,7,27,07:16:00,7,2,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,,4,AUTO_CARGAS,AUTO,CARGAS,MASCULINO,73.0
2021-0063,1,2021-08-02,2,2021,8,2,04:40:00,4,1,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,7,AUTO_AUTO,AUTO,AUTO,FEMENINO,31.0
2021-0064,1,2021-08-02,2,2021,8,2,20:00:00,20,5,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,"PAZ, GRAL. AV.",TONELERO,9,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,37.0
2021-0065,1,2021-08-06,2,2021,8,6,08:30:00,8,2,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,LA PLATA AV.,6,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,63.0
2021-0066,1,2021-08-06,2,2021,8,6,20:00:00,20,5,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,"PAZ, GRAL. AV.",11,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,59.0
2021-0067,1,2021-08-08,2,2021,8,8,09:29:00,9,2,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,1,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,27.0
2021-0068,1,2021-08-15,2,2021,8,15,06:10:00,6,1,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",,11,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,39.0
2021-0069,1,2021-08-20,2,2021,8,20,17:15:00,17,4,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,,14,PEATON_AUTO,PEATON,AUTO,MASCULINO,17.0
2021-0070,1,2021-08-28,2,2021,8,28,08:30:00,8,2,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",VARELA AV.,8,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,31.0
2021-0071,1,2021-08-31,2,2021,8,31,16:00:00,16,4,SAN LUIS 2730,CALLE,SAN LUIS,,3,PEATON_MOTO,PEATON,MOTO,MASCULINO,88.0
2021-0072,1,2021-09-01,2,2021,9,1,19:10:00,19,4,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,PARAGUAY,2,PEATON_AUTO,PEATON,AUTO,FEMENINO,57.0
2021-0073,1,2021-09-18,2,2021,9,18,12:20:00,12,4,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,"AGOTE, LUIS DR.",2,BICICLETA_AUTO,BICICLETA,AUTO,FEMENINO,76.0
2021-0074,1,2021-09-20,2,2021,9,20,15:00:00,15,4,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,MULTIPLE,MOTO,MULTIPLE,MASCULINO,55.0
2021-0075,1,2021-09-21,2,2021,9,21,14:30:00,14,4,SALTA Y BRASIL,CALLE,SALTA,BRASIL,1,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,65.0
2021-0076,1,2021-10-16,2,2021,10,16,06:15:00,6,1,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.",,7,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,31.0
2021-0077,1,2021-10-18,2,2021,10,18,07:20:00,7,2,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,,6,MOTO_CARGAS,MOTO,CARGAS,FEMENINO,31.0
2021-0078,1,2021-10-23,2,2021,10,23,06:35:00,6,2,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,LA PLATA AV.,6,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,22.0
2021-0079,1,2021-10-25,2,2021,10,25,03:30:00,3,1,TUCUMAN 3112,CALLE,TUCUMAN,,3,PEATON_AUTO,PEATON,AUTO,MASCULINO,
2021-0080,1,2021-10-28,2,2021,10,28,16:16:00,16,4,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,9 DE JULIO AV.,1,MOTO_AUTO,MOTO,AUTO,MASCULINO,32.0
2021-0081,1,2021-11-02,2,2021,11,2,13:35:00,13,4,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,26.0
2021-0082,1,2021-11-06,2,2021,11,6,04:39:00,4,1,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,,3,MOTO_AUTO,MOTO,AUTO,MASCULINO,38.0
2021-0083,1,2021-11-09,2,2021,11,9,00:35:00,0,0,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,OLAZABAL,13,MOTO_AUTO,MOTO,AUTO,MASCULINO,30.0
2021-0084,1,2021-11-11,2,2021,11,11,03:00:00,3,1,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,BRUIX AV.,9,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,MASCULINO,32.0
2021-0085,1,2021-11-20,2,2021,11,20,18:30:00,18,4,"PAZ, GRAL. AV. Y EZEIZA",GRAL PAZ,"PAZ, GRAL. AV.",EZEIZA,12,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,49.0
2021-0086,1,2021-11-25,2,2021,11,25,10:10:00,10,2,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,PUAN,6,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,75.0
2021-0087,1,2021-11-27,2,2021,11,27,11:22:00,11,2,ESMERALDA 1359,CALLE,ESMERALDA,,1,PEATON_BICICLETA,PEATON,BICICLETA,FEMENINO,73.0
2021-0088,1,2021-12-01,2,2021,12,1,15:40:00,15,4,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,3 DE FEBRERO,13,MOTO_AUTO,MOTO,AUTO,MASCULINO,45.0
2021-0089,1,2021-12-02,2,2021,12,2,01:10:00,1,1,AV. GAONA 3655,AVENIDA,GAONA AV.,,11,MOTO_AUTO,MOTO,AUTO,MASCULINO,41.0
2021-0090,1,2021-12-10,2,2021,12,10,11:45:00,11,2,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,LAVALLE,1,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,73.0
2021-0091,1,2021-12-11,2,2021,12,11,23:00:00,23,5,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,"HUGO, VICTOR",10,MOTO_AUTO,MOTO,AUTO,MASCULINO,24.0
2021-0092,1,2021-12-12,2,2021,12,12,06:20:00,6,1,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,PUEYRREDON AV.,3,PEATON_AUTO,PEATON,AUTO,FEMENINO,50.0
2021-0093,1,2021-12-13,2,2021,12,13,17:10:00,17,4,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,MOM,7,MOTO_AUTO,MOTO,AUTO,FEMENINO,18.0
2021-0094,1,2021-12-20,2,2021,12,20,01:10:00,1,1,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",LACARRA AV.,9,MOTO_AUTO,MOTO,AUTO,FEMENINO,43.0
2021-0095,1,2021-12-30,2,2021,12,30,00:43:00,0,0,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,TERRADA,11,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,27.0
2021-0096,1,2021-12-15,2,2021,12,15,10:30:00,10,2,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.",,9,AUTO_CARGAS,AUTO,CARGAS,MASCULINO,60.0
2021-0097,1,2021-11-18,2,2021,11,18,06:10:00,6,1,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,,1,BICICLETA_AUTO,BICICLETA,AUTO,MASCULINO,53.0
